term;tfidf
said sleep;0.2857367422982234
im angry;0.28571160936473194
male wolf;0.2856211371955607
know situation;0.28561958629703316
really really;0.28561462056042297
since trump;0.28560904351991934
terrible time;0.28557552865080343
time change;0.2855301701593489
know someone;0.2855247636487025
get aid;0.2854796264561611
idea zika;0.2854772035286212
need want;0.2853340417809959
held responsible;0.2852845877141038
child due;0.2852301475856952
police one;0.2851318438224421
contraceptive female;0.28494757076734734
male contraceptive;0.28494757076734734
female contraceptive;0.28494757076734734
maybe time;0.2849389489187133
like doesnt;0.2848816276546615
hate dont;0.2848708586666507
used work;0.28482316862784196
eye eye;0.2848189698554854
looking better;0.2848009087519242
shoot people;0.2847913405651713
alive also;0.2847844643531865
stay country;0.2847126754589562
reduce number;0.28465042489770775
pollution problem;0.28463829487882636
little one;0.28453517337770595
back life;0.2844458669189165
one else;0.28442437890287225
year presidency;0.2842041224424333
country white;0.28416494112122004
anything people;0.2841043530739034
go thing;0.28399084059637486
could commit;0.2839511372636083
calais france;0.28393777270772547
jail year;0.2838603992659271
win think;0.28385276509714275
law protect;0.2837402815455289
people today;0.2836551119311218
right away;0.283597372997243
greece italy;0.2835735642274779
beat dad;0.28357009750598433
ive always;0.2835681295841848
people family;0.2835349430312636
case scenario;0.28352855844049896
one baby;0.28351074734480325
think cant;0.28341329211299326
much anything;0.28340820676574763
get day;0.28331858095568063
article war;0.28331190011924945
like new;0.28328347815693933
quite often;0.28326347164746246
nothing help;0.2831917805046983
going long;0.2831717167545832
day often;0.28316285271490393
taking long;0.2831418655743737
really place;0.2830694338365983
person still;0.28300636115532485
incident involving;0.2829983595309538
recent incident;0.2829983595309538
something similar;0.2829070959695045
news apparently;0.2828348409401644
get blood;0.2828176090644591
time prison;0.2827900844749455
said sad;0.28276892329871234
article write;0.2825899417593061
around globe;0.2825803089577898
iraq war;0.28252565357042614
problem come;0.28245615154250114
food people;0.28240191551428573
prevent attack;0.28229301108309957
stomach hate;0.28226215040534947
like type;0.2822040235964969
hate know;0.2821673821576788
woman thought;0.2821607363594584
harshly enough;0.28210468919120857
though people;0.28205848829548963
people hunt;0.2820099689220127
story real;0.28196987113567196
happen america;0.28195383141129826
hurt kid;0.28192345109752764
time time;0.28188838342723177
one get;0.28184066344557346
sure matter;0.28180382776552126
matter time;0.28180382776552126
victim get;0.2817326221473964
national geographic;0.2816982102912192
geographic magazine;0.2816982102912192
even life;0.2816763085182836
much easier;0.2816733961434184
problem lot;0.28163819333000056
primary progressive;0.2816332209224565
progressive aphasia;0.2816332209224565
change weather;0.28162326033315893
barbed wire;0.2815854572322083
killed around;0.2815465395721375
must one;0.28153192771787805
volcano hawaii;0.2815168692717857
material good;0.2814394862639603
people wanted;0.2814159432794686
line atm;0.2814063996564584
one fix;0.28140001654312474
using internet;0.28126012332826533
better need;0.2811858158310935
know talking;0.28116436240505116
human nature;0.2811192653193191
able enjoy;0.28108738028343
woman really;0.28106181437797007
thursday morning;0.28103321904283685
computer internet;0.2810206312437702
probably blame;0.2809865051626602
kill many;0.2809248796639723
others around;0.2808980908356028
article doesnt;0.28080676205738553
matter dont;0.28077304679743137
law help;0.28076041360147175
hey im;0.28069319907566825
opinion matter;0.28068352407909536
zika discovered;0.28066959758885546
talk people;0.2806342235084919
feel want;0.2806227684032635
could think;0.2805831431232585
legend right;0.2803159100136178
like america;0.28026061554139303
van niekerk;0.2802108629034094
bit snake;0.2802083736663406
iraqi security;0.28018645973809464
like rich;0.28004912080577155
past war;0.2800378978899375
whatever else;0.2800096098643752
explored trump;0.2799344364576607
trump appeal;0.2799344364576607
thing think;0.2799278420941309
numerous time;0.27987166563004484
generally care;0.27986447065031295
bear population;0.27981100188914015
accident happening;0.27980613824882883
south carolina;0.27973734606855105
feel pain;0.2796812935022964
insha mushtaq;0.27964384830646394
regain vision;0.27964384830646394
lost vision;0.27964384830646394
mushtaq lost;0.27964384830646394
right interaction;0.27956700674175694
interaction human;0.27956700674175694
really struggle;0.279535687879341
continue living;0.27952324065028267
living better;0.27952324065028267
get hurt;0.2794673337924045
problem concerning;0.2793485870280036
going business;0.27928454552294124
time found;0.2791758955907991
mayor bodyguard;0.27914341442415197
care didnt;0.2791283733011918
bad went;0.27908504097172226
right going;0.27902809855620303
go beyond;0.2789869410410899
warning system;0.27897562553523625
remember good;0.2789620309145856
read tragic;0.27895002910785593
seems nothing;0.2788239755359364
physical psychological;0.2788194048521031
quite frankly;0.2787635148553743
ripped apart;0.2787583945837212
thought feeling;0.2786789717415544
stop pretending;0.2785788229671209
however glad;0.2785553517577278
help problem;0.278464940924546
among killed;0.27822966963381857
money dont;0.27819094240295994
near live;0.27811375186085197
look right;0.27802277658933655
go work;0.2779005304223129
could avoid;0.2778922693000533
think life;0.2778602823406125
broken law;0.27779797626758795
others dont;0.2777726099162949
international law;0.27761392655552375
think solution;0.27756030548149957
like problem;0.2774626165614805
people deal;0.2773754416953246
camp set;0.2772570471003359
issue make;0.2772545237658666
article told;0.27724414946664155
hunt animal;0.2770833203759435
like robert;0.27695823002458075
getting food;0.27694441225153693
quality air;0.276941020205487
supported assad;0.2768734313883064
well violence;0.2768002571697049
not get;0.27676700326938
way reason;0.2767492870160795
local official;0.2766816480611021
possible many;0.27661177279753546
bill clinton;0.27658434097797513
feel troubled;0.2765585805628599
queer people;0.2765273218884442
la county;0.2765201051748872
time person;0.2764641740279197
long since;0.27643699132845784
trump wasnt;0.2764058719708694
corruption business;0.2763598750895905
want ban;0.27632225965356716
news lately;0.2763133139624657
even basic;0.2762007170174836
family feeling;0.2761598021575681
come across;0.2761474104588734
effect men;0.27601161860396206
new male;0.27601161860396206
common thing;0.27599337807997626
reign terror;0.2759823875479349
time also;0.2758953918340816
ever end;0.2758733069896837
flint still;0.27578999910299423
come america;0.275785089964661
know agree;0.27575642642003645
family go;0.2757367434106148
scary know;0.27564848971698963
want kill;0.27562164912648396
new leader;0.27560400274314056
get go;0.27559315729187017
wind mile;0.2754928358170602
hour called;0.2754928358170602
maximum wind;0.2754928358170602
mile per;0.2754928358170602
storm year;0.2754928358170602
called strongest;0.2754928358170602
close taiwan;0.2754928358170602
taiwan wednesday;0.2754928358170602
swept close;0.2754928358170602
per hour;0.2754928358170602
control area;0.275471952982006
seem want;0.2753919057556866
work life;0.2753505230243303
important lot;0.27524504744740946
really important;0.27524504744740946
animal would;0.27520492111283973
seems effort;0.27517974244885396
culture difference;0.27515495154066816
see problem;0.2751121313147071
completely dont;0.2750900953671219
day get;0.27506006786494397
worried future;0.27505378585187296
isi people;0.27505060974898116
nothing cant;0.2750414948755685
not stand;0.2750286586586562
one living;0.27502047267554836
safety precaution;0.2750195346870027
could reach;0.2749991212610128
year two;0.2749525003286202
good come;0.27495203167459126
military personal;0.27494713978400537
article seem;0.27492591848344505
front child;0.27492591848344505
immediate problem;0.2747941627082163
problem im;0.27474480909974885
amount time;0.27469878864993125
kind person;0.27465835823361523
see way;0.2746546946263293
kill fun;0.27463481664580763
keep ever;0.27458664422410695
agree disagree;0.2745844113447621
anything wrong;0.27457636660648616
moldovan presidential;0.27454926163181803
see really;0.27451947082303474
happen kid;0.27451429029831703
recently read;0.27450627584667386
many politician;0.27446257106248384
boundary yet;0.27444768310081447
involving child;0.2744447958948338
must take;0.27443604704232977
animal depend;0.27441474321953513
sure way;0.27441284752562867
think shes;0.27434536961848643
didnt speak;0.2742482951031546
political power;0.27407664862470726
firefighter quench;0.2740498409190536
one sad;0.27401747054840514
drill oil;0.27389858747330864
cant take;0.2738626413817561
trying push;0.27368486197588765
shannen doherty;0.273683719123685
risky lifestyle;0.2736085049580167
follow rule;0.27352180526654635
certain way;0.2733642213626858
doesnt affect;0.273351515918173
people action;0.2732938945582849
three time;0.2732425626594074
little money;0.27322081532690656
people russia;0.27322081532690656
russia survived;0.27322081532690656
threatening anyway;0.27307980809006005
think every;0.2730436034248005
hand people;0.27303510522839025
man know;0.27298796747518866
call people;0.2729109357805879
since happens;0.2728483375527617
people reason;0.2727923134169903
think idea;0.2727899303731774
glad guy;0.2727775720804694
lead bad;0.2727561886316647
getting shot;0.2727038378647594
want run;0.2726187033086519
people order;0.27257438420233876
cause lung;0.27248781826737
realize many;0.27247678161714356
coconut product;0.2724609928518948
coconut tree;0.2724609928518948
saddened passing;0.2724448713331769
maybe could;0.2724045638462801
new zealand;0.27239696386356393
upset read;0.2723960665647308
retirement home;0.27228689173742854
early stage;0.27224697069015474
stage lung;0.27224697069015474
wrote letter;0.27222713096201057
country group;0.2721830068329127
state become;0.2721702647064597
country never;0.2720809057297181
feel still;0.27206223239887906
victim wasnt;0.2720207636325536
alone home;0.2718950354693288
actually reach;0.27187503391495066
child importance;0.2718726506920728
thats huge;0.27180818538642304
problem know;0.2717628575256205
need society;0.2717258152944306
declined card;0.2717046543276704
although may;0.2716205954407792
one strike;0.27154993084112955
anyone would;0.27152716973366786
one much;0.27137476262657767
get ton;0.27129261800547033
still occurring;0.27122336885571185
college campus;0.27118831897637946
get get;0.2711230527634566
breast cancer;0.27101837800526024
remember one;0.2709801839370159
determine whether;0.27088801978962085
election system;0.2708385569442523
think fair;0.27071305484289176
worry child;0.2706504499264276
problem lead;0.27050906008894293
need special;0.27048852662836065
easy way;0.27048417964445437
time kid;0.27042265346305233
gun one;0.2703294486457686
fire burning;0.27031442817102513
even far;0.27013869001654556
know time;0.27004290592025915
come surprise;0.27001242069809117
thinking different;0.26992982600276494
wont believe;0.26987016386493
worry another;0.26983256919728377
day without;0.2698057177868042
view president;0.26979845777594813
presidential election;0.2697758995800785
next presidential;0.2697758995800785
almost died;0.26971086604702826
constantly hearing;0.26968735114766595
given chance;0.26964862302157094
made country;0.2696040907365427
felt threatened;0.26945656132371126
sound son;0.26935829914702863
used shield;0.269354959646843
last stronghold;0.269354959646843
animal kind;0.26934919575084393
story couple;0.2692822407848017
thats right;0.2691709592407926
problem child;0.2691390625148157
federal prison;0.2690328754200959
white supremacist;0.2688885987276793
producing child;0.2688339020660955
school volunteer;0.2688339020660955
people act;0.26882241289779807
borno state;0.26874820435650715
show host;0.2687243424810482
greater american;0.268707384281643
way cant;0.2686963311034891
put trump;0.26865801174287207
support president;0.2685786216965582
money help;0.2683424487417304
child still;0.2681066864791115
turn help;0.26809912328966395
crime arent;0.26805176045208845
much dont;0.26802085695168953
trump also;0.26800479796443094
one innocent;0.2679953633882839
enough space;0.2679841329582713
th century;0.267983046816036
ultimately lead;0.26797127744006655
nothing go;0.26791195821895303
need end;0.2679051575037562
state also;0.26788320662540954
election issue;0.2678013228931867
money make;0.26774008929844845
enough resource;0.26770677757586564
lot pain;0.26764882599799544
amount lead;0.2675568570488228
herd immunity;0.267483167278034
didnt believe;0.26738059618836385
right read;0.2673226880035209
would push;0.2672215062762996
ensure everyone;0.26712550263396445
lost parent;0.2671206480653596
area needed;0.2670031220708716
parent also;0.26676723643207173
childhood obesity;0.26671653217194
fight childhood;0.26671653217194
food ad;0.26671653217194
obesity organization;0.26671653217194
child younger;0.2667050807162356
bomb attack;0.2666716029513143
life threatened;0.2666324247772264
foster care;0.26650294993899126
southern city;0.26644283767184485
palmer really;0.266417236981115
still need;0.26641307591934804
oh wasnt;0.2663971092374798
made way;0.26638212831936425
capital city;0.26614416679141395
innocent life;0.2660409608118621
much think;0.26590877377898803
breaking law;0.26584098054721067
enough support;0.26579675336733677
seems place;0.26574080940676326
president country;0.26564425990922136
young people;0.2655758388703279
social issue;0.2654391148990969
little bindi;0.2653220153774055
official told;0.26528063222275894
adult child;0.2652620155999405
well frustrating;0.26525315022061685
fear safety;0.2651889057304474
human human;0.2650533520560736
handle situation;0.2649718103784251
tighter tonight;0.2649322712974031
government failed;0.26486734691844516
control help;0.264845085274711
could could;0.2647327538488127
terrible condition;0.26465111616427606
tragedy could;0.2646042532369062
different belief;0.26451182739873597
sport accomplishment;0.2644401802256929
mr jones;0.2643637652846634
action continue;0.2643410385629732
like anyone;0.264237884126475
someone dead;0.26422726933393176
human make;0.26417728740305346
bad fish;0.2641278636135175
imagining would;0.2639804182723429
taking selfie;0.2639067956351829
water ride;0.2637859779976215
commit suicide;0.26376413908362206
worried getting;0.26373154059847387
life turned;0.2636836432106639
dead apparently;0.263641564200899
like ultra;0.2635326265818069
disorder really;0.2634937710967674
purchased flower;0.26342010184757314
purchasing flower;0.26342010184757314
powerful people;0.2633026498751575
kid got;0.2632927477907072
previous article;0.2632036000687754
glad he;0.26319428868067946
people human;0.2629704888052691
family enjoy;0.2629698073856975
raising kid;0.26296180586235696
back police;0.262917659088011
people others;0.2627153384889756
much feel;0.2626396861067453
towards said;0.26258079198674295
made want;0.26245058320903936
know number;0.26239292368670447
try one;0.26237193416912263
needed believe;0.2622242265580552
go extinct;0.2620101411576514
lazy would;0.26180770830948397
terence crutcher;0.2617418670989317
betty shelby;0.2617418670989317
find extremely;0.2617373735450912
article later;0.2617285683537924
truly tragic;0.26170362212587256
day truly;0.26170362212587256
war solve;0.2616559478275363
bad need;0.26163316355465066
undo obama;0.26160982111678177
let get;0.2615722646010238
crime ridden;0.2613804373929646
virus going;0.26135556455208975
going disappear;0.26135556455208975
infected mosquito;0.26135556455208975
stop gate;0.26128261880163833
see could;0.26122629930754077
issue think;0.2611666443098647
shot stomach;0.26091886781571355
attack people;0.26079503251627056
government segment;0.2607683195130032
get control;0.26061149482345847
fox news;0.2605352091407228
cause damage;0.26049648883633636
water drink;0.26046703011848976
concerned even;0.2602962496349558
also known;0.26029242340509284
also causing;0.2601461337239447
world nation;0.2599435983384207
apparently lot;0.25988618728759
official story;0.2597110897673689
cant people;0.2596619028177818
wanted live;0.2594785126610567
live die;0.2594785126610567
hunting ice;0.2594522284497111
upsetting article;0.2591930023546738
happen future;0.25918279008955003
kid live;0.25913937108042795
fact also;0.25911295746753304
get many;0.25895153387934583
time without;0.25894352960195144
understand much;0.25894178280403424
honestly feel;0.2587745454945603
man still;0.25865661886901486
thing made;0.25842004654027173
better idea;0.2584050510069794
pakistan government;0.25835974967028696
police broke;0.25832997600787
area hope;0.2582051284140905
extinction crisis;0.25815620700401093
trying bring;0.2580920070333841
read want;0.25800543082641625
military base;0.2579624973966591
together something;0.25790245466710027
higher power;0.25777065286472106
child poor;0.25767308067422656
knew would;0.25759980539810373
ad online;0.25752578751437266
belief system;0.25740407032395796
right friend;0.2573439643779556
serial killer;0.2572962742254809
chance could;0.2572855605198785
ending like;0.2572137912768083
hear one;0.2571803384747146
youve seen;0.257104614678839
aid people;0.2570209406653922
get bit;0.2569888389806622
feeling someone;0.2569808046841112
friend got;0.2569375521723512
mushtaq say;0.25690143376033603
attack murder;0.2568060903661542
farm attack;0.2568060903661542
also made;0.2567854107897255
criminal getting;0.2567009591860504
everything could;0.2565084486117397
read much;0.2563225019625959
right free;0.2561681091941912
believe mother;0.25603804386302753
reason anyone;0.2559832940893654
getting bombed;0.25575816450745625
animal endangered;0.25570248620329833
prime example;0.25554858526736934
writing regarding;0.2555381975709798
squirrel go;0.25535801304111977
police violence;0.2553002370499678
threat death;0.255166937655315
article online;0.25515770691334816
ever put;0.2550372766800632
really high;0.25502021014803367
shouldnt live;0.2549104241098093
anymoreit easily;0.25489826041779035
try anymoreit;0.25489826041779035
steaming pile;0.2548773865644778
sleep important;0.2548585235817311
gay etc;0.25476556914498
resistant various;0.2547178137161957
used child;0.2546015590735028
idea muslim;0.254560878145207
drinking polluted;0.25453195495116976
polluted water;0.25453195495116976
look thing;0.2544954754915937
hundred people;0.25443835566636913
ice melting;0.25434840271081505
chicago area;0.2543455659103607
many child;0.2542816286312529
people address;0.2542611553013652
well found;0.25424572487199293
imaginary friend;0.25419494590224806
friend sky;0.25419494590224806
like anything;0.2541539374002599
much harder;0.25394595448215074
think human;0.2539183754676304
poverty disease;0.253740505224156
must happening;0.25359213936163233
day yet;0.25357234043139476
child died;0.25337111993769196
would drive;0.2532939496781329
chelsea handler;0.2532848696135486
tear build;0.2532848696135486
article young;0.2531296270143584
soldier injured;0.25305891878792514
people hate;0.252961264278084
keep eye;0.25293823898541146
knowing love;0.2529085613898411
five month;0.25285861676364785
make hard;0.2528429352123168
timeshare company;0.2528429352123168
leave home;0.2528210534001357
human trafficking;0.2527899467884119
real thing;0.2527688546809578
people willing;0.2527039407616781
make decision;0.2526382541217539
fly ash;0.25244575878147923
life let;0.2522209393336683
like group;0.2521534983183149
change major;0.2519131788298343
need good;0.25177311429219473
many fear;0.2516804888714481
enter country;0.2516457959566498
also doesnt;0.25154631661729915
behind closed;0.25150985719887775
closed door;0.25150985719887775
land area;0.25118626693849655
happened know;0.25113652830332744
story heartbreaking;0.25113652830332744
peace something;0.25113652830332744
reminds life;0.25113652830332744
see hopeful;0.25113652830332744
hopeful find;0.25113652830332744
heartbreaking cant;0.25113652830332744
guess reminds;0.25113652830332744
precious appreciate;0.25113652830332744
could actually;0.2507244873566312
water everyone;0.25070125966265877
girl may;0.2503776375207604
violence gun;0.2503167394017652
family leaving;0.2502078342366545
iraq islamic;0.2502078342366545
three killed;0.2501903928827407
earth would;0.25005128572563673
feel maybe;0.2500170194320777
proven guilty;0.24994422603287403
till proven;0.24994422603287403
end think;0.2498775091208995
trying everything;0.24959887998948982
occurring today;0.24924427103945418
help find;0.24896891512033648
even time;0.24820846116821876
two week;0.24806694459434794
punching woman;0.2480354231868358
come economic;0.2479652910452295
dont cry;0.24766329492724945
get feeling;0.24746327232140358
day trying;0.24745338949163903
need feel;0.24728090313676723
fungal disease;0.2472529567466284
big mike;0.2472529567466284
environmental activist;0.24711758018664712
break law;0.24710604760263272
really attempt;0.24699122471845036
southern crap;0.24699122471845036
poll past;0.24699122471845036
ridiculous love;0.24699122471845036
attempt incite;0.24699122471845036
minority drive;0.24699122471845036
past crap;0.24699122471845036
nut bring;0.24699122471845036
crap drive;0.24699122471845036
drive poll;0.24699122471845036
love lot;0.24699122471845036
crap ridiculous;0.24699122471845036
incite minority;0.24699122471845036
drive nut;0.24699122471845036
thing southern;0.24699122471845036
huge fire;0.24697553160928948
treating like;0.24696010790243314
im frustrated;0.24694158489119258
let happen;0.2469297721748721
due part;0.24692102431779805
article news;0.2469123413062367
various level;0.24690466487143273
water one;0.24686017618581582
world war;0.24671650009488788
want share;0.2466833544345816
muslim immigration;0.24656757649929764
get eye;0.24652179397205584
harassing minority;0.24636062112607213
methany tract;0.24621018850628462
one wonder;0.24621018850628462
last night;0.24619732086793467
article recent;0.24614826738435444
even went;0.24603185475452483
life great;0.24602870761725165
tend think;0.24602257978806114
lowerclass parent;0.24583147817865286
middleclass parent;0.24583147817865286
like fact;0.2456772466394371
cared employee;0.24546582406288917
company cared;0.24546582406288917
jew jew;0.24502358374685265
want tell;0.24476829437327952
case review;0.24470737341429893
vote stay;0.24470737341429893
people anything;0.2445436682715682
threatened leave;0.2444863423744875
internally displaced;0.24436214367964668
displaced person;0.24436214367964668
cross international;0.24436214367964668
mention fact;0.24393721827809478
injustice world;0.24387443343509085
claim bombed;0.24387184466624506
new research;0.24377707587460712
death occurred;0.2437542646448415
killed daughter;0.2435080533242427
get bus;0.24333738089577206
body next;0.24322974560381844
telling trouble;0.2432110553009131
affecting guy;0.2432110553009131
sleeping lately;0.2432110553009131
help little;0.2432110553009131
hope help;0.2432110553009131
bit going;0.2432110553009131
lately maybe;0.2432110553009131
online sleep;0.2432110553009131
paralysis affecting;0.2432110553009131
southern spain;0.2431665491427643
care family;0.2430352289364458
plant animal;0.24302437663552345
sit back;0.24301515218445113
people safe;0.24295553939923323
food aid;0.24292859357305158
dispatcher said;0.242909038088275
one bit;0.24254341698943063
area one;0.2424779161839006
severe consequence;0.2424019778284776
would share;0.24239010590684607
charged act;0.242240058360495
towards article;0.242240058360495
associated bin;0.242240058360495
terrorist indicted;0.242240058360495
laden one;0.242240058360495
one associated;0.242240058360495
indicted charged;0.242240058360495
really feeling;0.242240058360495
one terrorist;0.242240058360495
interest hand;0.242240058360495
really interest;0.242240058360495
inspector general;0.24185038203647685
shortly midnight;0.2418187745267695
government people;0.24180642225428714
living situation;0.24165686919169832
article well;0.24127297756988056
body hydrogen;0.24119279981644712
world according;0.2408915091257302
got lost;0.24085266791497129
say trump;0.24084257209177118
hate carried;0.24076585742792916
choice also;0.24027445928638666
one distressing;0.24008034564110764
understand even;0.24008034564110764
showing black;0.24008034564110764
heart brain;0.24008034564110764
country heart;0.24008034564110764
happening showing;0.24008034564110764
read entire;0.24008034564110764
care enough;0.24008034564110764
brain care;0.24008034564110764
distressing article;0.24008034564110764
people buy;0.2400131098299152
product hope;0.2400131098299152
dont usually;0.23979793522908843
high commissioner;0.2394606925444971
nation high;0.2394606925444971
child another;0.239302059097028
feel threatened;0.23920401500150107
would voted;0.23897015628006255
including oxycontin;0.23893593954120468
opioid poisoning;0.23893593954120468
rate toddler;0.23893593954120468
pediatrics oct;0.23893593954120468
inpatient database;0.23893593954120468
researcher yale;0.23893593954120468
whats blame;0.23893593954120468
opioids recent;0.23893593954120468
database child;0.23893593954120468
focused record;0.23893593954120468
data kid;0.23893593954120468
child admitted;0.23893593954120468
oct showed;0.23893593954120468
showed researcher;0.23893593954120468
analyzed national;0.23893593954120468
patient age;0.23893593954120468
blame possibly;0.23893593954120468
age whats;0.23893593954120468
overdoses doubled;0.23893593954120468
overdoses rose;0.23893593954120468
overdosing opioids;0.23893593954120468
oxycontin vicodin;0.23893593954120468
jama pediatrics;0.23893593954120468
pain killer;0.23893593954120468
rose year;0.23893593954120468
admitted hospital;0.23893593954120468
opioid overdoses;0.23893593954120468
medicine analyzed;0.23893593954120468
increase prescribed;0.23893593954120468
study fact;0.23893593954120468
possibly increase;0.23893593954120468
year period;0.23893593954120468
child study;0.23893593954120468
preschooler hospitalized;0.23893593954120468
preschooler overdosing;0.23893593954120468
prescribed pain;0.23893593954120468
school medicine;0.23893593954120468
fact overdoses;0.23893593954120468
yale school;0.23893593954120468
national data;0.23893593954120468
among child;0.23893593954120468
hospital opioid;0.23893593954120468
period among;0.23893593954120468
poisoning study;0.23893593954120468
record patient;0.23893593954120468
kid inpatient;0.23893593954120468
study focused;0.23893593954120468
published jama;0.23893593954120468
killer including;0.23893593954120468
doubled according;0.23893593954120468
hospitalized opioid;0.23893593954120468
sympathetic bias;0.23886857435463282
past experience;0.23869134794827346
large part;0.2385972869622292
animal asia;0.23820921086434868
wildlife park;0.23820921086434868
way used;0.23807402759405
school day;0.23806124743439572
remain together;0.23806124743439572
together done;0.23806124743439572
together school;0.23806124743439572
expect one;0.23806124743439572
great come;0.23806124743439572
day separated;0.23806124743439572
lot help;0.23806124743439572
help money;0.23806124743439572
money expect;0.23806124743439572
help hard;0.23806124743439572
always remain;0.23806124743439572
done lot;0.23806124743439572
put also;0.23805420405854633
know youre;0.23753809856776653
somebody completely;0.23751311966095975
different realize;0.23751311966095975
back tear;0.23751311966095975
six month;0.23751311966095975
hold back;0.23751311966095975
supposed going;0.23751311966095975
going thought;0.23751311966095975
thought supposed;0.23751311966095975
thought six;0.23751311966095975
ago somebody;0.23751311966095975
emotional interview;0.23751311966095975
self harming;0.23742958248264998
prevent damage;0.2371769919463456
careful never;0.2371769919463456
lens prevent;0.2371769919463456
care lens;0.2371769919463456
kind damage;0.2371769919463456
hi believe;0.2371769919463456
believe careful;0.2371769919463456
happen daughter;0.2371769919463456
damage receive;0.2371769919463456
daughter really;0.2371769919463456
infection would;0.2371769919463456
receive eye;0.2371769919463456
woman girl;0.23716716756571588
police asked;0.23709155810932311
lady think;0.23709155810932311
custody placed;0.23709155810932311
explores identification;0.23709155810932311
police explores;0.23709155810932311
police custody;0.23709155810932311
philadelphia high;0.23709155810932311
placed philadelphia;0.23709155810932311
think escaped;0.23709155810932311
identify lady;0.23709155810932311
identification mark;0.23709155810932311
people identify;0.23709155810932311
way police;0.23709155810932311
high way;0.23709155810932311
asked help;0.23709155810932311
escaped police;0.23709155810932311
mark lady;0.23709155810932311
child use;0.23696010367460607
make wish;0.236899223686927
either dont;0.23682648634013848
judge said;0.23681189616898515
rabies disease;0.23675428468278556
saturday morning;0.23671753079179014
know going;0.2364649986762262
making affordable;0.23636510287829157
placed ensure;0.23636510287829157
effort placed;0.23636510287829157
success company;0.23636510287829157
also making;0.23636510287829157
product debt;0.23636510287829157
ensure company;0.23636510287829157
based actually;0.23636510287829157
affordable appealing;0.23636510287829157
company success;0.23636510287829157
company encouraged;0.23636510287829157
actually product;0.23636510287829157
company based;0.23636510287829157
product country;0.23636510287829157
encouraged product;0.23636510287829157
debt effort;0.23636510287829157
sad company;0.23636510287829157
later today;0.23618050631035922
say thank;0.23598869196398317
hear islamic;0.23598869196398317
immoral act;0.23598869196398317
leader speaking;0.23598869196398317
islamic leader;0.23598869196398317
expect people;0.23598869196398317
carraway face;0.23556819457369982
pornography involving;0.23556819457369982
phony account;0.23520038886752415
many bank;0.23520038886752415
also say;0.23518699728828588
environment completely;0.2351826415144303
luxury resort;0.2351826415144303
enjoy future;0.2351826415144303
completely fucked;0.2351826415144303
still people;0.23501434078815361
story said;0.23498266254604955
well human;0.2348995962333491
prevent killing;0.2348995962333491
advancing technology;0.2348995962333491
kill hunt;0.2348995962333491
killing wild;0.2348995962333491
mean kill;0.2348995962333491
everything see;0.2348995962333491
expanding advancing;0.2348995962333491
human expanding;0.2348995962333491
technology mean;0.2348995962333491
earth well;0.2348995962333491
hunt everything;0.2348995962333491
see heartbreaking;0.2348995962333491
something prevent;0.2348995962333491
thankful standing;0.23485822567382483
stand support;0.23485822567382483
harm caused;0.23485822567382483
lady hope;0.23485822567382483
support brave;0.23485822567382483
brave lady;0.23485822567382483
standing trying;0.23485822567382483
hope harm;0.23485822567382483
right crazy;0.23485822567382483
endure thankful;0.23485822567382483
world stand;0.23485822567382483
regain right;0.23485822567382483
moved jealous;0.23485731513065952
protest president;0.23485731513065952
love spirit;0.23485731513065952
american trump;0.23485731513065952
korea protest;0.23485731513065952
easy american;0.23485731513065952
wrong somthing;0.23485731513065952
office easy;0.23485731513065952
totally wrong;0.23485731513065952
president totally;0.23485731513065952
somthing love;0.23485731513065952
spirit people;0.23485731513065952
leaf office;0.23485731513065952
stop leaf;0.23485731513065952
jealous really;0.23485731513065952
girl ride;0.23455634619874727
sign think;0.23413445581565806
think eating;0.23413445581565806
disorder whole;0.23413445581565806
mess man;0.23413445581565806
whole mess;0.23413445581565806
kind personality;0.23413445581565806
man kesha;0.23413445581565806
without sign;0.23413445581565806
professional life;0.23413445581565806
else seems;0.23413445581565806
eating disorder;0.23413445581565806
believe anything;0.23413445581565806
kesha without;0.23413445581565806
thing professional;0.23413445581565806
help imagine;0.23398834583130484
impact american;0.23381749307685343
made huge;0.23381749307685343
huge impact;0.23381749307685343
american politics;0.23381749307685343
unbelievable going;0.23381739690682882
economy growing;0.23381739690682882
growing guess;0.23381739690682882
state aware;0.23381739690682882
well economy;0.23381739690682882
land government;0.23381739690682882
government protest;0.23381739690682882
unrest ethiopia;0.23381739690682882
aware whats;0.23381739690682882
guess unbelievable;0.23381739690682882
supposedly lot;0.23381739690682882
protest thought;0.23381739690682882
right land;0.23381739690682882
ethiopia right;0.23381739690682882
thought well;0.23381739690682882
lot unrest;0.23381739690682882
day operation;0.233756240536575
read seriously;0.23359756324717873
deal end;0.23359756324717873
not trusted;0.23359756324717873
wonder punished;0.23359756324717873
trusted going;0.23359756324717873
doubt probable;0.23359756324717873
apartment wonder;0.23359756324717873
publicly shamed;0.23359756324717873
probable strike;0.23359756324717873
guy read;0.23359756324717873
strike deal;0.23359756324717873
need publicly;0.23359756324717873
like apartment;0.23359756324717873
punished doubt;0.23359756324717873
change threatens;0.23319608227628144
coffee supply;0.23319608227628144
world coffee;0.23319608227628144
free choice;0.23316370845640136
run away;0.23307729304105246
two hour;0.23268367506822962
educated stuff;0.23236665211417815
reading particular;0.23236665211417815
