term;tfidf
accept;1.7781823773651282
chicago;1.7759951412838813
court;1.774532847050195
struggling;1.7724124053620034
buy;1.7697827794909746
role;1.7697215152932688
exist;1.7689218434855944
werent;1.7685401448721259
therapy;1.7683452651594906
smog;1.7679335754438283
track;1.7677731708138762
encourage;1.766385844147897
chemical;1.7644668653750697
southern;1.759156477603258
phone;1.7528960676188836
barely;1.751890851612756
lung;1.7480050307630965
drink;1.747313245106178
teenager;1.7471089099686468
exactly;1.7460033940675406
star;1.7448936566159174
murderer;1.7432986683145402
presidential;1.742920505303558
obvious;1.7414400466018791
note;1.7411726237667806
operation;1.7384716525693957
center;1.737695852690186
shock;1.7372131265109154
here;1.7366079286897222
noticed;1.7339247375909341
ten;1.732402304880814
actual;1.7299029456675385
guard;1.7272245232462347
venezuela;1.7260925397132465
smart;1.7256132478847592
dealing;1.725447478642723
wage;1.7221977631934113
heavy;1.7221567323117544
successful;1.720779131696737
continues;1.7197195919287114
self;1.7188411656178064
mayor;1.7187503569924927
meal;1.717422908134128
focused;1.7173533266194752
ton;1.7163904425506669
anger;1.7145078108515017
till;1.7113360575318637
whose;1.7097706029003183
concerning;1.7078801726632287
directly;1.707631119712401
react;1.7071956704995237
squirrel;1.7057451980143883
thank;1.7046820520408612
trade;1.7030423199215008
expensive;1.7012961499719659
saddens;1.697430587503023
trapped;1.6943100339767336
showed;1.6943076252869724
reported;1.6936170038297282
priority;1.6927830511037776
private;1.6925179271010071
crop;1.689915868473884
escape;1.6884469216262594
necessarily;1.6852906379445372
faith;1.6850723666811045
airport;1.68451892132855
brings;1.6841782847210114
silly;1.6839045989385162
devastated;1.682967569544527
flag;1.6816958840264618
influence;1.6772745576478607
trauma;1.6768767970525313
watching;1.676647800795899
judge;1.673725561770909
facing;1.6735726552628813
surrounding;1.6697390916278105
spreading;1.6695711452895483
regard;1.6691920669249263
refuse;1.669050909906203
complaint;1.6673601729241532
argument;1.66449933871206
stated;1.663498155055386
indian;1.662593686521772
assistance;1.661117118692185
lower;1.6611060101307185
weight;1.6593486206673491
foreign;1.6590721107653217
lawsuit;1.6570530575560531
morning;1.6567786550075005
casualty;1.6566978882031
unrest;1.651515496848308
fucked;1.6500633598325758
fucking;1.649241503830359
pick;1.6491221728034273
humanity;1.64868933260015
army;1.648525431617664
ready;1.6483832353981587
trial;1.6473596033194329
among;1.6466290683279274
remain;1.646297761294543
acceptable;1.6456163496780183
economic;1.6439658583308283
healthy;1.6436760863050104
helpless;1.6427235661527266
understanding;1.640587641945357
michael;1.6400683945370127
nowadays;1.6396294758269987
twice;1.637483481147718
defenseless;1.6364997929653318
released;1.6360613929656447
wall;1.6331091600146772
scene;1.6320716681282734
lens;1.6313678994395944
carrying;1.6302597885982122
outcome;1.6279810369289618
leg;1.6270279855683336
brazil;1.6267905494631085
supported;1.626634587602118
kept;1.625933570521216
suddenly;1.6258416559056
moved;1.6254080777349604
bar;1.6247531656604632
created;1.6224401672451487
who;1.6219221393182757
associated;1.621583930732753
cholera;1.6214168215931395
selfish;1.6198709879729747
decide;1.615767171801201
language;1.61239622131838
yearold;1.611888280080937
conservative;1.610785350945805
advance;1.6075063327837444
otherwise;1.6074874425834889
ruined;1.6059469629673693
attacking;1.6053336285056812
arrest;1.5967880583429301
disgusted;1.5957192649877392
physical;1.5942920102649671
resident;1.5936676444676072
married;1.5921080021387648
traveling;1.5905652995909252
correct;1.5883493688017607
killer;1.587069510342985
add;1.58651881556859
peacefully;1.5822188673488151
topic;1.5784318948498752
outrageous;1.578398466299883
mine;1.576218778928587
store;1.5753864289402941
distressing;1.5753506850806949
hurricane;1.5751765108713638
mexican;1.5751440828864776
ultimately;1.5737343798896084
veteran;1.5736183697055048
sue;1.571880446177596
obesity;1.5710121672301058
sell;1.569456283757446
seek;1.5654701449709907
received;1.5651862538212948
snake;1.5650227397233252
feed;1.5646178191685
barrier;1.5630637576776463
expand;1.5628887138733967
agenda;1.56151994649835
troubled;1.5546765566884138
elderly;1.5543560891453827
space;1.5536869887898326
depressed;1.5531972752983256
mile;1.5501872641410692
capital;1.5500413299225142
cattle;1.548185538950194
accepted;1.547880275092512
disappear;1.545929400141023
technology;1.5457626696904516
raise;1.5440858826526576
proud;1.5431671609248416
rare;1.5430182526419898
kardashian;1.5420397895739748
recognize;1.5418648474261882
complete;1.541564036251759
cool;1.5378355547108415
destruction;1.531815165186592
thankful;1.5272870514306867
meet;1.526498372166981
intense;1.5236360487857805
york;1.5234359929211994
giant;1.5220034445621622
billion;1.5214741395229008
sleeping;1.5210957988309024
accountable;1.5197005980025309
th;1.519171330652567
pellet;1.5182955915729894
department;1.5173944045972303
drop;1.5162911935796548
flood;1.5155956921751732
wind;1.5142769856787783
religious;1.5111725495177173
jordan;1.510895705322617
controlled;1.5094955811150315
fuck;1.507887494011277
enforcement;1.5074756508696543
recovery;1.506875404377834
apart;1.503710444861369
letting;1.502936788176488
suppose;1.5006766134982874
partner;1.4994044661179702
writer;1.499296229632155
yahoo;1.4990611426329647
selling;1.4988795125585905
cross;1.4985434474823849
total;1.4969383020350708
europe;1.4951233578762975
researcher;1.4946869169609052
missed;1.491135805512393
staying;1.4900725659831755
brave;1.4897425484332734
breaking;1.484871514846202
harming;1.4828319089315913
ad;1.4814986063094486
potential;1.4812354787802378
actress;1.4792112124936234
cartel;1.478527609491573
training;1.4756710679965428
agreement;1.4754763334526912
pregnant;1.475423528887352
following;1.4747372037898596
cover;1.4743457025423377
cold;1.4729956634589205
success;1.470681608652761
crossing;1.4691122328432358
movement;1.4674908854816513
healthcare;1.4646838503248587
poll;1.4645620017193774
extent;1.4644452302978468
emu;1.4638051726840224
tv;1.4622180769981554
book;1.4615354866729602
providing;1.460306126861764
avoided;1.4601044362716777
arabia;1.4598365161920825
kitten;1.4585588530703535
armed;1.458317082939915
carry;1.4575500208067496
arm;1.4567460283713212
customer;1.4562827507201443
saved;1.453698083633938
ashamed;1.4536905276176124
onto;1.4516625421000058
favor;1.450304968975142
unacceptable;1.4463490074366017
minor;1.4447108817435843
entirely;1.4439175765824503
appears;1.4396334391145067
king;1.438136179693434
size;1.4366678833071447
farm;1.4365600978800588
vision;1.4350769747824208
named;1.4334967804185266
existence;1.4322211156636704
proof;1.4311769972511146
regulation;1.4304282315551027
revealed;1.430196278967576
mountain;1.4292388324753664
target;1.4275688808467748
somali;1.4271873317537045
selfie;1.4245266892735116
prisoner;1.4238086475478438
changing;1.4232031230343618
na;1.4226867549205684
epidemic;1.4224544334978244
county;1.419473781277801
field;1.419422394553313
rape;1.4172776881784583
grandchild;1.4154382290680807
voice;1.4142597773503383
memory;1.4134717530564338
closure;1.4129766328610238
rain;1.411587074131013
touched;1.4111611426076305
fast;1.4097690351147658
gain;1.4093511874425093
equal;1.4092604423564472
manner;1.4084016060205862
jew;1.4075996447304726
aside;1.406240435035156
none;1.405775276939762
shooter;1.4047769916400537
wear;1.4046047208432515
lying;1.4039648849829258
deny;1.4038177546258594
quick;1.4034895116136699
harmed;1.4029962675509253
hatred;1.4026082329439458
educated;1.401753189172612
horror;1.4000649776735528
nasty;1.3994583364010753
timeshare;1.3979294451108797
west;1.3972777326665067
uk;1.3951100191567707
fairly;1.3932826726514214
custody;1.39294833228863
realized;1.3922361472541323
pushing;1.388137589011913
harassment;1.387552990081534
laugh;1.3872762411281332
nerve;1.3839265186120133
described;1.3802043728566347
fashion;1.3781881651700567
highly;1.3781784071369414
selfies;1.3780961636043751
looked;1.3759734826764447
suspicious;1.3748848250151806
user;1.3739317174980565
return;1.3736666490509601
missing;1.3725771152889763
journalist;1.3722684625287183
thrown;1.3719780999472253
degree;1.3709514412848394
market;1.3688904739904837
odd;1.367741401127046
ideal;1.3666730343680835
stick;1.3666061942921715
administration;1.3664190199216588
base;1.3660461392088064
rock;1.3657998848295247
christian;1.3657679033072538
notice;1.3651413879670473
stronger;1.3649043935083673
importance;1.3646546299036428
bottle;1.3642569429039522
date;1.3640790812005044
financial;1.363149292357332
dy;1.3628745236464592
cohen;1.3626520177714168
surely;1.3614839856192995
standing;1.3613974198069783
python;1.3602883059976631
content;1.3582106810339614
hunt;1.3580896860173657
previous;1.3577971020819408
wreck;1.3574409508033565
physically;1.3539483596022512
increased;1.352991119781633
allows;1.351364355672198
lover;1.3513296882200645
disgust;1.3504968643472948
agency;1.3496736240553626
specifically;1.3495043729292362
experienced;1.349083730967705
brother;1.3481223575536911
fired;1.3478767398907032
elevator;1.3469386220016484
philadelphia;1.3456302081837646
psychological;1.3431836856224038
burned;1.342197288000445
attorney;1.3420967790637213
smoke;1.3420043869970748
asshole;1.3416086413102968
visit;1.3411082955466962
church;1.3394429050078278
rescue;1.3381466288422195
stance;1.3369227177534349
vacation;1.336236718585127
pathetic;1.3352926516278258
brutal;1.3348130763433534
painful;1.3341839208700903
green;1.3334022631885747
gon;1.3325910820407718
taliban;1.3323944158957741
wasted;1.3323315005118372
escaped;1.3321288447799244
currently;1.3310263070077983
attempting;1.32712674017626
amazon;1.3266770213059935
renewable;1.3265118187771656
pressure;1.3257941174892602
player;1.325436719082749
besides;1.324928821269491
rude;1.3236264561011362
team;1.3231849538639113
travel;1.320885803727333
ex;1.3204722775499564
properly;1.3199484415768676
scale;1.3195860101341819
flee;1.318779033967108
basis;1.3187295812191844
youll;1.3162535774175648
dam;1.3142383116451026
haram;1.313415453533985
boko;1.313415453533985
location;1.311627516813592
written;1.3111195363387993
error;1.3110485703046815
forgot;1.3103601975271675
insanity;1.309093059762882
thankfully;1.3078932331393696
curious;1.3046925626780432
divorce;1.3043902024389962
popular;1.3036208382808692
former;1.3016168453467263
pill;1.3006083523529508
cat;1.2999400832279793
mate;1.2986151182411285
sun;1.2970153092641592
plastic;1.294581085585014
honor;1.2936571071666074
comfortable;1.2929172427546143
careless;1.2911916726560755
hopeless;1.288856014800134
youve;1.2882338291110667
robbed;1.2880184347238728
average;1.2876673969375654
appropriate;1.2863541610985096
window;1.2856203815908716
began;1.2847874267029515
stressed;1.2834909083204566
airstrikes;1.283217643106438
thanks;1.283018598238967
circumstance;1.282526487020365
perspective;1.2817449753014845
neighbor;1.2810349913382946
critical;1.2808509356065363
steal;1.280023959303747
accused;1.2776099207929104
stressful;1.2741011854436803
rough;1.2740985948553203
development;1.2739468863016359
century;1.273883866856016
fleeing;1.2729139763634318
newspaper;1.2710461538688627
larger;1.2710346434286464
worrisome;1.270672422408067
continuing;1.2698262512536618
procedure;1.2698103330115824
messing;1.2684921102490478
caring;1.2682616323150315
ring;1.2674991022436761
stranger;1.2669063212361285
involvement;1.266764914756426
camera;1.266264001281062
presidency;1.265888154943711
traumatic;1.2649262043510574
infrastructure;1.2642393825417286
garbage;1.2627123657189077
seven;1.2622913235946316
served;1.2617592433921598
zone;1.2616801989350082
subject;1.2602703104077801
bringing;1.2599392324486105
overcome;1.2586978293813633
ignorant;1.2586778502034428
civil;1.2586341627147581
occur;1.2571283186427855
blow;1.256566266777301
became;1.2563121749564077
possibility;1.2549920777080177
haze;1.2546440585208005
holding;1.254070399860497
minute;1.2537418666320674
affair;1.2524533510069844
universal;1.2516274768694595
neighborhood;1.2507602431483598
lawyer;1.247651895210899
meant;1.2473688376042877
loud;1.2470412099363346
regular;1.2461560658318926
bullied;1.2446749915568152
diet;1.2445727283926646
damaging;1.2445404421218997
glass;1.2440910871957716
british;1.2429563158692774
pas;1.2425846012988797
monkey;1.2425833237725807
goal;1.2423162499800429
published;1.2407705461992729
kinda;1.2400904624234266
boyfriend;1.2400363815227415
november;1.2385856520467273
highest;1.2379335234244109
kesha;1.2371930175979
hiding;1.236734181637744
patient;1.2367104795832635
ceo;1.2353081539398187
valid;1.2347228847535994
defend;1.2343788523928145
vietnam;1.2337529705525498
approach;1.2330257710603034
turbine;1.2321909371021489
hungry;1.2316262393902235
intelligence;1.2314602406296802
statistic;1.2309836020804164
paralysis;1.2306852538561284
unsafe;1.2299521271087788
link;1.2282388565944198
refuge;1.2269362543371152
suspected;1.2262717809077235
whoever;1.2257988644385036
discus;1.2257829356437848
filled;1.2249741914318322
reaction;1.222922859543776
enemy;1.222522663167131
threatening;1.2222534870195405
neither;1.2218608373508062
relief;1.2213526013634413
bias;1.2197883123643354
identify;1.2192812085031632
ocean;1.2190361279249793
ignorance;1.217985766967683
atrocity;1.2178279185485856
soul;1.2176339059127967
nigeria;1.2165784843223437
ran;1.2158070693144631
modern;1.2157584742376453
typhoon;1.2156304064617447
weak;1.2156239822060813
posted;1.2146902386823517
heritage;1.2143610323591127
crushed;1.2142803720095428
surgery;1.2132926144739136
desperate;1.2125013163402505
spill;1.2117872315635796
mixed;1.2105195090170695
petty;1.2100668823032947
subjected;1.2085398204230318
slow;1.2079349078321138
cell;1.2066348522148702
grown;1.2065608004765984
smaller;1.2064464508116886
contribute;1.2048155550260042
sexually;1.203898629165904
compared;1.203077462355138
brand;1.2021177424848744
precious;1.2019265494090676
wondering;1.2007109775139757
test;1.2004729541112111
tested;1.1984602807848515
magazine;1.1973087269491287
ordinary;1.1966832101070783
direction;1.1952416185581094
village;1.1941688337462326
andor;1.1937071249115567
property;1.1934088520953903
various;1.1934068423796662
homeless;1.1931297276100636
door;1.192576817205148
investigated;1.1912900097792332
legally;1.191258753148188
pushed;1.1901383371380865
increasing;1.188669388363125
university;1.1843595756458873
willingly;1.1842433674934683
trailer;1.1832509456390237
infection;1.181893546289444
foot;1.1816089857253116
pop;1.1802976151622262
wonderful;1.1802540240910186
rebel;1.180161032922345
invading;1.1800699942018056
relevant;1.1773343354233017
decreased;1.1773105948653553
strict;1.1764754724614084
amusement;1.176233608570783
voter;1.1759197365441394
aspect;1.175672069260298
deadly;1.1741053012953504
unarmed;1.1739825034340088
image;1.1736790606385308
bought;1.1714150504880783
reduce;1.1713156355954424
computer;1.1711435461010793
survival;1.1704882762111026
jewish;1.1692854916200153
numb;1.1676615879265229
heat;1.1652809743413797
factor;1.1642572298677214
gender;1.1626376921607449
frustrating;1.1619932696284967
drunk;1.161650265077587
lesson;1.161282589303076
perfect;1.1598181893573454
buying;1.1589141906232956
seeking;1.1577397066227744
dispute;1.1568718439120818
board;1.1566163501172877
kate;1.1555283058944519
medicine;1.15547634126425
riot;1.1549777894139992
infant;1.1544559414635258
setting;1.1543660610395843
ahead;1.1540976160587337
dealt;1.1537979079382001
island;1.1528333394078563
habit;1.152832011940305
decent;1.152290829275387
rescued;1.1515541438283454
walking;1.148402455942664
intended;1.148019027167956
marriage;1.147230427193232
gruesome;1.145377886753445
informative;1.1449951745516471
penalty;1.143494141377413
unique;1.143251090861158
latest;1.142600863259398
specific;1.1416219906695615
ordeal;1.141397265091134
addressed;1.1408161601767095
farmer;1.1404417989970703
ptsd;1.1383461824324375
mud;1.1365985595119439
forgotten;1.136479515117065
ideology;1.1352908808093696
dislike;1.1352107745566182
blinded;1.1348590765322863
freaking;1.1335369678336447
beating;1.132351388577015
nearby;1.1319182166690853
perpetrator;1.1316757932867358
raised;1.1315334879527232
rely;1.1311192590632597
concert;1.1304280834134732
confused;1.1301181672026956
focusing;1.129359063989725
monster;1.1255223465007858
dr;1.1251672330164935
surface;1.1242398114089542
leprosy;1.1234978033973846
largest;1.1219157044070038
reaching;1.1213753780885303
reef;1.1213391021495123
sensitive;1.1200329797077286
sympathetic;1.1178472450245163
texas;1.1169874514005553
discovered;1.1146883654495046
chose;1.113954759522096
influenced;1.1136487909840003
entertainment;1.1131067856794665
anybody;1.1121715907431153
per;1.1117566692468717
prone;1.1093200949608573
allah;1.1087111956666713
calling;1.1075274200948797
station;1.1073946969051334
toward;1.1057264269293863
everyones;1.105138942663806
contamination;1.1042210416938927
sounded;1.104145341501114
regime;1.102736184104295
cycle;1.1024759597567455
march;1.1016948086782925
traditional;1.1008350602250438
infected;1.09909558057467
minding;1.0990837252373424
timeshares;1.098766935355848
lethal;1.0984725230674581
raising;1.0981756505380298
leak;1.0970969141894975
prior;1.0969175323215157
lifetime;1.0968604920095166
supposedly;1.0963804855067065
terribly;1.095753271570775
assuming;1.0957219782053778
vulnerable;1.094889211366712
countless;1.0936795847491083
hadnt;1.093357285199253
democratic;1.0933424762356831
typical;1.0917649820648758
career;1.09167946306393
conversion;1.0907888510634658
emotionally;1.0903766445884218
adapt;1.089163494718295
throwing;1.0891366809756624
sally;1.0890786150411784
temporary;1.089010671329176
present;1.088795236539286
washington;1.0887895027695274
goodness;1.0875851783565929
split;1.0866186487093161
join;1.0863035965106653
harmful;1.0862042966976762
fate;1.0855391667492367
petition;1.0852822782889684
list;1.0852449490916365
firefighter;1.0849775454369572
empathy;1.0849540945998977
conservation;1.084846182749942
witness;1.084408055956583
fat;1.0842938828114363
holocaust;1.0838912267333851
justified;1.0832701269281266
robert;1.0829915997649435
trail;1.0828491383687482
comedian;1.0827365974992524
vast;1.081287890968063
discussing;1.0804529685399449
coast;1.0800274820531084
placed;1.0780127418943402
fence;1.0776966269050954
turmoil;1.0773508060509225
address;1.0771727810107572
wake;1.0766753915671237
attitude;1.0764472301037578
obese;1.074638268079485
halloween;1.074274955097729
britain;1.0742164493727975
disregard;1.0734272608576054
immediately;1.0710145437064167
immoral;1.0705623234410466
incredible;1.0704872784903614
blaming;1.0689642562225372
balance;1.0686025848793488
appalling;1.068066807735551
activist;1.0679315824762108
hide;1.0677097864157847
bite;1.065598981604794
rebuild;1.0655387127528921
alarmed;1.0646149082421756
planning;1.0639739322844814
haitian;1.063655503007136
sacrifice;1.0633724287125688
val;1.0633326480371985
taiwan;1.0628816053871217
western;1.0623632219979424
cherish;1.0623600886435827
sooner;1.0618454902729935
pumping;1.06133378716316
finger;1.0609103028197748
jet;1.0602086301387907
artist;1.0589467648547584
bully;1.058322472976121
germany;1.058172676360904
infuriating;1.0577333302113867
carried;1.0576823763811993
kkk;1.0576293413196531
played;1.057026039882468
unexpected;1.0568556295571638
scare;1.0565195935512288
receiving;1.0559984309773622
arguing;1.0551715068454692
mark;1.0550969804816814
negatively;1.0545866798180057
moore;1.0545455158200625
mouth;1.053183351433137
mission;1.0518293172932618
progress;1.0515994581711188
friday;1.0501403006188745
ripped;1.0499265184117617
paper;1.049468429525054
jewelry;1.0481973137762928
productive;1.047880023120049
encouraged;1.047542045314824
gosh;1.0470541052918372
pornography;1.0463797826000318
complain;1.0462569298081092
wearing;1.045371687552358
fame;1.0442156029788077
occurrence;1.0440068345653966
improvement;1.043777216941834
admit;1.0437336866388367
tape;1.0433596047415035
athlete;1.0420442356069635
ha;1.040015207806619
ease;1.0395934670648035
accomplished;1.0381965989236785
mr;1.0377503841915026
contraceptive;1.0373258823375195
denied;1.0371516168774098
complicated;1.037039259727225
putin;1.03627312639991
capable;1.0360910532378502
disheartening;1.0356041577282216
wellbeing;1.0355649187518714
ongoing;1.0353614477361393
trip;1.0345790263205836
reasonable;1.0345063827641574
fullest;1.0343597914332843
ally;1.0337196245594422
miss;1.033546833677145
leading;1.033298012483188
demand;1.0319722607434598
path;1.0318855934094548
meanwhile;1.029556095497247
pie;1.029272428197389
core;1.02867499989464
liked;1.0284100274196974
co;1.0284054336966952
conflicting;1.0270579731909344
clothes;1.026931800732667
frightening;1.026615425007515
initial;1.0265196699850518
platform;1.0229831289833886
helpful;1.0229192417018378
critically;1.0228022992676145
fought;1.0225553239635734
russell;1.0224423028918996
singer;1.0210492549076489
sickening;1.0201803491896506
fellow;1.0199771383781064
deported;1.0194068341681963
strongly;1.0160291475660082
receive;1.0153296083133085
pack;1.0152352188182192
intention;1.0152107694801225
misfortune;1.014410771347545
arnold;1.0142675225261983
scenario;1.0139358937269995
linked;1.0132437173388134
grew;1.0131402132874885
guilt;1.0128464832069128
fallen;1.0125747502590672
garden;1.0112041009409087
pity;1.010170988348713
alert;1.0091110178505103
mediterranean;1.008618617012318
belonging;1.00791966892915
struck;1.0078476371054217
prepare;1.0074105588966837
testing;1.0069538682987311
aggressive;1.006923161143819
shared;1.0063810458640472
express;1.0040541984800375
restraint;1.002910840145751
mining;1.0027826019180857
freak;1.0012640646310504
bond;1.0001527751670354
fluid;0.9999061698071365
square;0.9995865089705083
believed;0.9989525001381541
as;0.9988415343829818
create;0.9986706777897009
revenge;0.998363352062668
skin;0.9981489879940563
hurtful;0.997861391723416
debate;0.9972860657323901
mall;0.9963041999492391
burning;0.995693159618241
exists;0.9952201768427993
unable;0.9936140804223128
recognized;0.9933963703759989
accord;0.9933716378471383
van;0.9925622998358199
wiped;0.9924256371833993
expected;0.9907037177886315
spending;0.9906681315717444
sickness;0.9902491054352172
cared;0.9892720571623282
unknown;0.9890262115405073
sperm;0.9868944820895237
item;0.9861548882034052
dakota;0.9853090642417235
evacuate;0.9852734637856599
confederate;0.9839331062212465
buddy;0.9835955040783076
spain;0.982645814439609
beaten;0.9821081387464123
hospitalized;0.9805630610000067
jealous;0.9803253960734719
scam;0.9800204030054761
locked;0.979751588940671
checked;0.9791461477019124
desert;0.9786605923837775
pulling;0.9774848304550776
card;0.9767826645602239
meaning;0.9754924580696874
fewer;0.9750991129892216
met;0.9738919545049177
giraffe;0.9721552858776067
promise;0.972082030047279
iud;0.9714426429376122
scandal;0.9711910248150912
permanent;0.9711652611610675
sky;0.9711178990029475
highway;0.9706438258096421
canada;0.9704091438009482
usual;0.9697305145710593
remembered;0.9696312431865386
educational;0.9693842704614067
sake;0.9689841036188267
finished;0.9675188943509792
someday;0.967398153454569
file;0.9670965099926516
exploit;0.9661565573365964
harassed;0.9653957861723457
mask;0.9653634395961386
round;0.9652433754829752
protestors;0.9649145665209856
donation;0.9647655942826472
removed;0.9645587811088956
strength;0.9641511155705584
spirit;0.9641259682396361
sniper;0.9639824590581698
awareness;0.9638006775727672
doomed;0.9619792411914283
michigan;0.9611695765507808
stable;0.9610823798614668
prepared;0.9599751323747749
failure;0.9598671604030552
flip;0.9589754257824676
luxury;0.9584786001994035
hated;0.9583612655068662
communicate;0.9573667660962866
supporting;0.9570364210381314
militia;0.9568195567280886
club;0.9567519745555265
hardly;0.9563688511595183
speech;0.9559050322058112
severely;0.9558746878105007
info;0.9553234079599808
protocol;0.9549979372359445
leaf;0.9537296157638491
hunger;0.9530736674969089
bless;0.9524877181481073
safely;0.9523522091512893
conclusion;0.95205408702279
accepting;0.9506576023071186
humanitarian;0.9504639526762804
publicly;0.9496298359343947
becomes;0.9494069194183681
corporation;0.948187440428925
fortunately;0.9478403080000862
argue;0.947387540165086
poison;0.9465545650266094
georgia;0.9463790330937976
limit;0.9449903197578472
democracy;0.9445851788489353
reward;0.9444102431652888
gassed;0.9443644234161552
bitter;0.9440342839623236
allowing;0.9427969530970828
asleep;0.9425603322396287
biased;0.9422993960053219
addiction;0.9416858347245319
genocide;0.9412880448018459
pretend;0.940911985149345
asia;0.9404294285729684
pleasant;0.9403625011719747
lake;0.9379894571314643
require;0.9378064730805362
version;0.9374670674375837
issa;0.9373155701463864
jury;0.9354182541312364
readiu;0.9345410965154604
alarm;0.9338369262858459
itt;0.9336263654028327
quote;0.9331111684802595
depend;0.9328211239257285
earlier;0.9315450804754648
appear;0.9310297015986901
deployed;0.930535418849111
unbearable;0.9303886940245081
maintain;0.929206422535643
passenger;0.9283827281488553
faced;0.9269794995716645
grandmother;0.9269046932058378
protester;0.9255956207049819
chopstick;0.9255860346089642
luckily;0.9255733309677605
hong;0.9248423997171087
mainly;0.92479121851115
abortion;0.9246861414314241
robbery;0.9240819264499374
fascinating;0.9240023159739401
banker;0.923727685316585
equality;0.9226980843628652
currency;0.922154681398468
fit;0.9221278448797252
hidden;0.9220595336343789
suit;0.9206853590619511
louisiana;0.9202750878509198
opened;0.9200375652351049
search;0.9195744017202329
isolated;0.9191111942918466
challenge;0.9188635511873663
ugly;0.918756173447377
primate;0.9185035284215699
repeated;0.9180065827803958
relation;0.9179260793921551
valley;0.9178878888657582
silicon;0.9178878888657582
slightly;0.9177573510840427
mike;0.9168548473879534
injustice;0.9161026621650313
raphael;0.9150020927491296
awhile;0.9149627945581387
vile;0.9144864078645388
trafficker;0.9143884315966593
comparing;0.9143119387954066
involves;0.9135150023201626
tinnitus;0.9126668764805022
queen;0.9122490155454261
visitor;0.9117873073748222
corner;0.9104262750756994
hiker;0.9095669686818753
firework;0.9095335994134397
cure;0.9094882999172679
militant;0.9087091160950003
gene;0.9083380969491506
damaged;0.9082729544912657
purposely;0.9077674621081231
crew;0.9076362349691574
direct;0.9065438964186872
fresh;0.90637100580264
expanding;0.9057084232914998
bigot;0.9052348285236822
legend;0.9019155539277339
wednesday;0.9015457236164378
flooding;0.9012732673950243
determine;0.9005381132530399
fountain;0.8994867620931613
acknowledge;0.8988338873566809
cage;0.8985132464530964
leonard;0.8979292776829761
conversation;0.8976980295948196
tactic;0.897680075620989
speaking;0.8976672946589106
eagle;0.8973658814251996
morally;0.8958662013421356
resolved;0.895095163155855
greatly;0.8945714028938889
couldve;0.8939909797591074
abusing;0.8939486895124629
visiting;0.8933944772222553
permanently;0.8915718291858982
vaccine;0.8912195741983139
television;0.8901866991843903
stood;0.8900940794382299
missile;0.8890416331686364
desperately;0.8884862105530064
unnecessary;0.8883804558606567
priest;0.88829504468356
record;0.8878860583324276
thoroughly;0.8874015240959814
classified;0.8859283348875315
taught;0.8857599903777946
via;0.8856629905563546
deep;0.885357085780169
breath;0.8847509379728914
opening;0.8847401273618299
eastern;0.8847139024910309
george;0.8844608468531157
palmer;0.8838164422002013
choosing;0.8837167397097814
block;0.8835957831463148
suggests;0.8825198526132165
gathered;0.8824421561145966
band;0.8821702556016662
closer;0.8816742789043677
factory;0.8812822456099916
condolence;0.8812335477755318
developing;0.881164100960657
guarantee;0.8805642545154704
cruise;0.8795923695070369
idk;0.8794916548863094
discover;0.8794544690698509
bullshit;0.877598855680291
fetus;0.8772837087377331
talent;0.8767979604233755
touching;0.8759931497748006
extend;0.8757341102216686
miserable;0.875608445421498
fbi;0.8752091655750686
cigarette;0.874161253803058
goldfish;0.8740073005662798
secure;0.8732828781396442
horrid;0.8726540618039474
tie;0.8724253988995121
occurring;0.870972634672348
fart;0.8707468980302028
desire;0.8705549472426384
equipment;0.8687245283065821
wouldve;0.8683086270210223
salt;0.8675505687561615
spot;0.8673983630878644
shitty;0.866978692494518
inflict;0.8664017206555582
dozen;0.8659409036698917
trend;0.8657080043059256
hug;0.8656977729061551
variety;0.8656939528768152
appeal;0.8655104258318848
emergency;0.8646919332542871
six;0.8646007400921668
temp;0.862980344310097
machine;0.8622281190702882
rd;0.862164108130475
wondered;0.8618598920689012
false;0.8616234625481174
sadness;0.8610999843431797
punish;0.8607135394494032
scum;0.8604640267648913
assaulted;0.8603844509302502
meranti;0.8600944163455359
kenyan;0.8599140142723243
comfort;0.8598668375651681
immune;0.8588749131074499
repeatedly;0.8586240509123952
territory;0.8579411222375346
suspicion;0.856563764277412
hitler;0.8557052190722106
rush;0.8551078242604251
famous;0.8550138151316433
convince;0.8549903774174712
email;0.8549724729692438
relates;0.8538585735550083
resort;0.8533496355825811
filed;0.8522907729726577
scar;0.8520768564144117
appalachian;0.8519007371395202
cash;0.8514029818613963
risky;0.8506876715697341
survey;0.8496709140276392
precaution;0.849669065448898
disagreement;0.8492977544887255
explains;0.8491221379156175
contain;0.8488909300807619
haha;0.8488034263246564
welfare;0.8487168747678302
shelter;0.8483118658502076
loving;0.8483005478035341
convicted;0.8473781245272047
neighboring;0.8469586579899622
hitting;0.846463174106046
breathe;0.8461679994236482
proven;0.8461658962022283
torturing;0.8455475871583614
atrocious;0.8453840722968311
greater;0.8453237463389065
existing;0.845291616594013
rising;0.8449866695097692
housing;0.8448523173423889
impacted;0.8447550340084331
unhealthy;0.8446656039361319
moldovan;0.8445863370002396
favorite;0.8442803820012339
strategy;0.8442294128798457
summer;0.8438939801987463
normally;0.8421509184896421
moron;0.8420322893571581
german;0.8418842307512512
