term;tfidf
complication complication;0.4311762464439401
done people;0.4311575971607897
know whats;0.4311557348791902
people caught;0.4310621092486985
awhile awhile;0.43102690667454496
arab arab;0.4308414970709131
going go;0.43073525237027754
see anything;0.4307259971995856
make better;0.4306237604458724
would know;0.4305767615438788
like read;0.43040585541213516
even really;0.430367441200135
feel awful;0.430341674843144
negative impact;0.4303193994934615
day later;0.43026741118597794
fix problem;0.4302460318868741
climb climb;0.4301253519806429
hotel hotel;0.4301012676392527
happens people;0.4300971659022311
indirectly indirectly;0.4300099290327488
wearing wearing;0.42991074453376266
interaction interaction;0.429871956777579
irrelevant irrelevant;0.42985662666400654
let something;0.4296730228774378
world think;0.4295397241657845
people much;0.4295074177653515
especially true;0.42949510406437563
thing family;0.4288907771507659
never end;0.42883697609532856
understood understood;0.42875253797325785
must incredible;0.428705180368214
go many;0.428705180368214
catastrophe hope;0.428705180368214
still shock;0.428705180368214
catastrophe thought;0.428705180368214
best wish;0.428705180368214
foreseeable future;0.428705180368214
devastating must;0.428705180368214
future still;0.428705180368214
shocked saddened;0.428705180368214
incredible catastrophe;0.428705180368214
tragic catastrophe;0.428705180368214
event cant;0.428705180368214
foreseeable foreseeable;0.428705180368214
imagine devastating;0.428705180368214
prayer best;0.428705180368214
affected event;0.428705180368214
safe foreseeable;0.428705180368214
everyone stay;0.428705180368214
wish go;0.428705180368214
nothing country;0.42863742774568514
going feel;0.4285101602055172
problem seems;0.42841998347092874
really thing;0.42836093220664795
couple dollar;0.4282473019899338
scam scam;0.4281422650627129
neighboring country;0.42809980539751147
rd world;0.4280934607234798
hey friend;0.4280687509716597
mockingbird mockingbird;0.42795319131835724
part dont;0.42789151096980194
there much;0.42783642101136754
improved improved;0.4277452356982727
time low;0.42768201226808267
anyone think;0.42760096555747323
presumably presumably;0.42755654175628643
explain explain;0.42744079588476325
compensated compensated;0.4274036451134384
another case;0.4272986556248357
fascinating fascinating;0.42726886683325926
wonder could;0.42722463991422227
believe crazy;0.4270801473029588
whats happening;0.4269556301944808
think one;0.426933371862651
trump would;0.426930117815596
ordered ordered;0.42690944256877267
would able;0.42689385116614154
conclusion conclusion;0.42682572349136083
go school;0.42676741855302724
fell well;0.4264030277844848
gun right;0.4263888371397105
accident happened;0.426377349108397
drive people;0.4263673308240321
stealing stealing;0.42630510691289036
country already;0.42619528694038084
janet janet;0.42597675569027466
belongs belongs;0.4259166725856699
shortly shortly;0.42587835205599744
handling handling;0.4258098884219998
approached approached;0.42576900744343715
workplace workplace;0.4257444446335265
wealth wealth;0.42558711080493505
psychiatrist psychiatrist;0.42551319706657453
defenseless animal;0.42548398226607265
said statement;0.4253530389972824
flooded flooded;0.4252832077591275
iceland iceland;0.4251701290824778
horrifying think;0.42513629961313554
kind story;0.42493358866571396
people lived;0.4247917015597685
allow people;0.4247910477141738
display display;0.42472607025283027
course action;0.42464625028488595
able go;0.42464126213582265
safely safely;0.42442840696464423
know one;0.4244152419836136
realized article;0.4244104873815843
event happening;0.4244104873815843
interested event;0.4244104873815843
problem interested;0.4244104873815843
treated like;0.4243375697020553
child let;0.42415173250663507
symptom symptom;0.42414733170145025
historical historical;0.4240579270463507
reflect reflect;0.42402142124421993
place worry;0.4240169802064408
im starting;0.42387098900769904
die reason;0.4237653272216213
think theyre;0.42374681588534396
deeper deeper;0.42363288669896915
liable liable;0.4235859864363682
meaningless meaningless;0.4235681950457503
jones jones;0.42351157681175267
care dont;0.42327784691261605
gunshot gunshot;0.4231921211375057
bus crash;0.4231452815160857
really difficult;0.4231111806461519
fly fly;0.423063471958804
path path;0.4228669377036405
major problem;0.42280392528635363
endless endless;0.4227932347720417
never see;0.42268756728812
terrible story;0.42267368656067394
transparent transparent;0.42264867104796033
wasnt anything;0.42255693457273963
peacekeeping peacekeeping;0.4225490211670532
part people;0.42249792354885596
mainstream mainstream;0.4223408211195032
mainstream medium;0.4223408211195032
get much;0.4222998269900708
publicly publicly;0.42209561389186967
poor family;0.42208333466502823
sanitation sanitation;0.42194274185228187
huh huh;0.42149271457889304
government official;0.4214188340521525
new study;0.4209636228464395
legend legend;0.42057431398199235
guide guide;0.42041372898760665
become common;0.4203960406591482
bad world;0.42029704270774565
bin bin;0.4201972526958503
copy copy;0.4201884960310783
go good;0.4201328383016242
rose rose;0.42010038451465004
world life;0.4200590858901947
article im;0.4199364154371606
didnt get;0.41978223443766577
inner inner;0.41959894171793727
blindness blindness;0.4195268758783919
time get;0.4194349081406623
put shoe;0.41941350832789126
barbaric barbaric;0.4193871997899671
wasnt able;0.419280072526401
like see;0.41927317098986194
australian australian;0.4191181121417941
everybody everybody;0.4191160007781082
live far;0.41910895295874384
mariah mariah;0.4190972734152937
heard really;0.41890528250233583
able afford;0.4188492785782325
cheat cheat;0.4188233162595886
ridiculously ridiculously;0.41882322254018634
highlight highlight;0.41878392206192255
gulf gulf;0.4187480647216975
taken away;0.4187263037729248
sometimes people;0.4185546132688259
use water;0.4184734452718363
make something;0.4184696196794442
article went;0.4182743712760044
threw threw;0.4181869991268244
shooting people;0.418033024577776
diver diver;0.41802595017295424
islam islam;0.41779745842047206
poor child;0.4177232007602532
guy never;0.4176887262232259
dear dear;0.41765661498465223
mike mike;0.4175889704184899
pin pin;0.4175310198194533
one make;0.4175103943425865
guantanamo guantanamo;0.41743014117881044
guantanamo bay;0.41743014117881044
know seen;0.4173567328713879
feeling right;0.4171991074646893
people street;0.4171144872802715
also said;0.4170351422062053
conversation conversation;0.41691116321211974
injustice injustice;0.41688461905135
see article;0.4168529641587234
celebrating celebrating;0.41674984593432063
love animal;0.41671972451365336
hope guy;0.41668805576741363
indicated indicated;0.4166421318824716
salary salary;0.41660656033339505
flamingo flamingo;0.4164675380892284
interview interview;0.416403435295723
child really;0.41637252314744644
polish polish;0.41634330771708294
one specie;0.41618198236350534
people argue;0.4160897017305165
nothing ever;0.41607820538913654
get easier;0.41606916168754177
didnt happen;0.4160438841681534
winning winning;0.4158839235034243
must stopped;0.41575856357697466
make choice;0.41574301257030316
water problem;0.4157384089670254
imagine world;0.4156625512175638
think great;0.41555328121121415
survey survey;0.4155025153144069
built built;0.4154977641844558
firecracker firecracker;0.41540975886342746
long article;0.41536856564070723
shed shed;0.41522199095129425
get really;0.4150633585833411
know read;0.41494338710302925
wish way;0.414694521840999
change real;0.4146613238925513
crazy know;0.4146518151392449
society become;0.41453208421588117
youre going;0.41448329072644485
peaceful protest;0.4144132704000029
organization like;0.41439256228454663
going dont;0.41437395992272263
many country;0.41431835715977494
killed sad;0.41415832151271625
another way;0.41412282641125764
people child;0.413945450045307
native people;0.41382534871521415
one seriously;0.41380109890748595
opposition opposition;0.4137219761911024
people illegally;0.4136430365452674
well read;0.4136375811178482
plenty plenty;0.4134692059521763
think reason;0.4134467149278213
let live;0.41334844267520987
grass grass;0.4132758160206439
encounter encounter;0.413171017448084
deserve better;0.41314100677902366
junk food;0.4130174941021783
even best;0.4129254086505853
one family;0.41281054236909687
read kind;0.41252332493219135
kenya kenya;0.412513772362864
rushed rushed;0.4125033273207931
got ta;0.41246905671986683
ta ta;0.41246905671986683
budget budget;0.41245598807039924
coalition coalition;0.41239773099461075
small child;0.41234373666722646
explosion explosion;0.4122507895630595
facebook facebook;0.4120914643323395
one life;0.4120348922278494
police brutality;0.41198067986276266
brutality brutality;0.41198067986276266
nude nude;0.41195188240224845
serf serf;0.41194018254374476
solve problem;0.41188427803847666
indonesian indonesian;0.4118821944928398
cause death;0.4118225594981232
elementary elementary;0.41159305178811534
fart fart;0.4115883911359724
wonder would;0.4115561233646883
child never;0.41155286516886136
family find;0.4115484250336035
backyard backyard;0.41144538693077826
scum scum;0.41142962382704684
nobody really;0.4114152151782168
crazy one;0.411369526706981
ash ash;0.411305278268415
fan know;0.4112984391781127
time life;0.4111627339599849
people donate;0.4111359107053646
care think;0.41084807541869484
divide country;0.4108276039182386
pursue pursue;0.41081409362653354
respectful respectful;0.4107456680394669
need move;0.4107112078179508
wish something;0.41061523292170343
seems something;0.4106045558006236
security force;0.4105534288491739
harming environment;0.41054627266514965
oil spill;0.4105395263176734
useless useless;0.4105361053851152
contributed contributed;0.4104380540902869
bublé bublé;0.41041407085850623
whole world;0.4102985554879553
great time;0.41013494681034224
anger towards;0.41011576502680147
im trump;0.4100737574091724
dangerous thing;0.41005775503324793
article could;0.41003050775603433
emission emission;0.40989575304740666
amphibian amphibian;0.4098712238621108
critically injured;0.4098233902474768
world way;0.409686392309354
need country;0.4096534989572062
welfare welfare;0.40963212137283955
agriculture agriculture;0.4096078332507725
however believe;0.4095394097628949
towards one;0.4094879031496097
go far;0.40943090690738226
going keep;0.40942360490982577
lazier lazier;0.40940150799818514
know always;0.4093068272092227
mosquito mosquito;0.4092989430793914
murdersuicide murdersuicide;0.4092331691901061
frankly frankly;0.40920288756697754
slaughtered slaughtered;0.40904502839681567
country especially;0.40903363619512934
ingrained ingrained;0.40894549570701233
foul play;0.4088165913242973
foul foul;0.4088165913242973
signed signed;0.4086934825707311
good job;0.4086738892018141
cow fart;0.40855932552790997
cow cow;0.40855932552790997
article sad;0.4084153750660786
get involved;0.40839713304819086
cause chaos;0.40836806862524666
intensity intensity;0.40820749441903437
walk away;0.40812922552600606
time really;0.40804392144024565
really anything;0.4079735126673448
effected effected;0.40785781972577184
know right;0.40756571080658577
tragic incident;0.40751729017310406
maybe take;0.4074949036655391
gay right;0.40743735561363686
wish article;0.4074072914106416
wont even;0.40735348375142466
shipwreck shipwreck;0.407341517058233
eight eight;0.4069565816612971
article pretty;0.4069265891718407
ive seen;0.4068580617538345
keep people;0.40677083804613884
child born;0.4067589138466103
trick trick;0.40672816795514277
many didnt;0.40663240691822805
existed existed;0.40647545351558667
many others;0.4064591348784057
many police;0.4064583669621974
different thing;0.4063671783148978
justify justify;0.4063421758067809
thats good;0.40633766936930427
happened terrible;0.4063331911476108
child mother;0.40630846637791995
seems man;0.40629464829594597
homosexuality homosexuality;0.40628285057076174
stable stable;0.4062529228036778
get one;0.406249907031889
sudan sudan;0.4062397695305501
hey know;0.4062362951398969
time need;0.40600752141416185
still dying;0.405972806779791
always going;0.40595527548183474
growth growth;0.4059213221202299
today read;0.4058547737172252
genetic genetic;0.405730673068055
traumatized traumatized;0.4054002587824521
hard understand;0.40529789906342306
tired hearing;0.40527229189516206
injection injection;0.4050952930734638
floor floor;0.4050433137497864
hope one;0.40502466398285397
backwards backwards;0.4049900635677958
bug bug;0.4048332659657351
japanese japanese;0.40482793416354096
left right;0.40479401901882617
go one;0.40478962704950017
reason would;0.40464853627630215
thrive thrive;0.40449378054174556
leonard leonard;0.4044522289500078
took life;0.40439529820348674
murdered two;0.40439022251864487
homicide homicide;0.40438233458468825
bang bang;0.4043659571547422
teenage teenage;0.4042819027774325
death cant;0.4042152459798268
much people;0.40416470019397643
could worse;0.4040522931624321
doesnt sound;0.4040516524093938
arent concerned;0.4039757007000725
strongest strongest;0.40394878074418034
strongest storm;0.40394878074418034
norm norm;0.4038416958015323
bankruptcy bankruptcy;0.4037093213839996
bureaucratic bureaucratic;0.40368903863873284
lot le;0.40366547558099214
always come;0.4036083946426196
hard working;0.40360082878529946
country hope;0.4035140229295665
defending defending;0.40346987578363414
significant significant;0.40345542810364154
food waste;0.40338254637763615
fernandez fernandez;0.40337915106414446
kid even;0.4033436338720815
human trafficker;0.4033270356679504
nothing done;0.4032649215208058
happened feel;0.40324313640544585
like family;0.40313945316367217
soon possible;0.4031323299776352
waste time;0.4030901041411705
people fleeing;0.4030510978134963
person get;0.403050379295404
latin latin;0.4030397110654896
latin america;0.4030397110654896
say love;0.40300827616945234
like theyre;0.40289174676468087
thier thier;0.4027004943646687
apparent apparent;0.4026858274175299
anxious anxious;0.4026816667406729
solid solid;0.4025548565859301
risk life;0.40244025925819327
article think;0.40225182149563277
alaska alaska;0.4021106912703648
know risk;0.4020924185073996
study published;0.40202585160234217
share anyone;0.4019860554698149
summer summer;0.40186555422231485
completely different;0.40180347588017346
television television;0.4017733241133734
killing innocent;0.4017640783215495
paris agreement;0.4016817822411247
surrounded surrounded;0.40164364589744783
interfering interfering;0.40156513100416275
demonstrates demonstrates;0.40148220896350195
never happened;0.40147742063313674
website website;0.4013951965816084
ever heard;0.401378692188932
commonplace commonplace;0.4013575761588869
difficult imagine;0.40133787737165166
ten thousand;0.4012738450330446
suffers suffers;0.4011862598593935
worse cant;0.40117476598848933
due people;0.4011737476544902
else hope;0.40113846025450156
two country;0.4010239049362536
fund fund;0.4009901689801001
looting looting;0.4009521580376142
dont anything;0.4009334945690117
commit crime;0.40085888275894466
sin sin;0.4008443645095431
adding adding;0.40083174123093945
ethiopia ethiopia;0.400789669564615
group kid;0.4007258341871533
sure dont;0.4005787988895193
kid playing;0.400529624104744
ugly ugly;0.4004569324285071
face consequence;0.40044262281955445
went far;0.4004372117176356
coal mining;0.40038229807410497
know true;0.40036222233792756
kennel kennel;0.40032779467729523
sued sued;0.40029350435844135
article eye;0.4002908437726611
mustard mustard;0.40026484796542067
review review;0.40008450793105405
time let;0.40008415247340534
version version;0.4000298091809392
duty duty;0.39966056056708066
lose weight;0.3995440218760097
people wonder;0.3994757731261457
bill bill;0.3994615417585759
walked walked;0.39936653228060814
read sad;0.3993648440974459
constitution constitution;0.39918421813366134
lose job;0.3991274491438716
donate time;0.39910437901150686
bus driver;0.39899857790160176
dont fully;0.39894477591875355
blatantly blatantly;0.39880909398635633
exposed exposed;0.39875524556946623
different country;0.39872307505205346
amazing much;0.39869630887708374
widespread widespread;0.39844740392615985
open eye;0.3984342650095778
also sad;0.39843285493089925
cook cook;0.3983334379618885
hhhmmmm hhhmmmm;0.3983082358066491
living area;0.39823412879924375
allegation allegation;0.39822898131424717
think quite;0.398006494619765
herd herd;0.39800345781040214
contribution contribution;0.39799306405030976
opinion would;0.3979540411112148
reminded reminded;0.39786306021905354
prevalent prevalent;0.3978567186135772
come people;0.39784670490803353
nazi nazi;0.3978271158470067
much really;0.39781563739628073
recovered recovered;0.3977975622116177
targeting targeting;0.397782118203725
cant wait;0.39776962988384357
something horrible;0.39739401705249877
feel grateful;0.39734126908104694
could possible;0.3973012721569078
clinic clinic;0.3972882979295653
tendency tendency;0.3972092433834719
caused human;0.3971841500674319
poorly poorly;0.39717858709922926
trying show;0.39694470473268173
unfold unfold;0.39691044791703456
majestic majestic;0.39686243824621553
different type;0.39684799114823693
watched watched;0.39671314557151394
le likely;0.39665405681438526
although dont;0.3966394177390997
agree trump;0.39634605550144614
sorry family;0.39634457837806675
could find;0.396298048891262
current president;0.3960618318414285
another shooting;0.39596184160892367
government need;0.39581186289194503
pennsylvania pennsylvania;0.3957739585512884
somali refugee;0.3955286208527724
bigotry bigotry;0.39546564562523645
scottie pippen;0.39544759420957265
scottie scottie;0.39544759420957265
pippen pippen;0.39544759420957265
justice served;0.3953810464758467
parent child;0.3953435407029918
damage done;0.3953433615096136
sad place;0.3953273079294367
cope cope;0.3952743651566486
sure feel;0.3951301977116378
family pet;0.39503388095581715
turbine killing;0.3949700885265417
hard keep;0.3948604456977793
thing hope;0.3948488362216239
people dead;0.39482960835705705
purchase purchase;0.3948143808648552
heartwrenching heartwrenching;0.3947433652021136
people military;0.3946617063896569
trump president;0.39465544497795807
involved think;0.3945430794355448
suing suing;0.39446408044232617
world feel;0.3941918484412575
preserved preserved;0.3941386885967087
like hard;0.3941363422599746
shorter shorter;0.3940219422771362
id like;0.3939055956299541
worked hard;0.39381532059755864
hate reading;0.3938085396742989
nobody go;0.39372471890643645
robber robber;0.39370769170991593
determined determined;0.39360663653603445
thirty thirty;0.39348657249000424
mayweather mayweather;0.39315551360448275
going make;0.3929753873434033
figure way;0.39295631193475494
got hit;0.39289081201406495
instinct instinct;0.3928625172806912
even care;0.39276587982003763
fact animal;0.39266738018528147
could make;0.3926453360473645
reason dont;0.3926345297190193
article people;0.39255933725239445
thing life;0.3925200581197195
iconic iconic;0.39250816303314423
investment investment;0.3923423317835258
quota quota;0.39231126706407804
raw raw;0.39230505894121104
didnt make;0.392280358302612
kicking kicking;0.3922556800743755
susceptible susceptible;0.39212301447845427
motivated motivated;0.39208513919403537
perfect example;0.3919438012180161
houston houston;0.39179541557900555
anytime soon;0.3916913733914595
dumb dumb;0.3915720589324351
mushtaq mushtaq;0.39151286289374665
find better;0.391505394800832
cruise ship;0.39146887071036535
female model;0.39145173141415696
ever think;0.39143848081398824
article thing;0.3914211610043671
dragged dragged;0.39140586182594517
sweet sweet;0.3914015939649023
letter letter;0.39129078890035773
someone need;0.39126680990056156
war crime;0.39115093474655926
really could;0.39084605557283225
would hard;0.390770237679968
asking people;0.3907018001470373
ran police;0.39063620136600424
going extinct;0.39045230225244176
addition addition;0.3904263556355274
routine routine;0.39040280072967837
mediterranean sea;0.39034513906798035
civilian casualty;0.3902346046119969
tomorrow tomorrow;0.39015802072909445
someone go;0.39011243918836624
animal cant;0.39009358975169905
average person;0.3900778436913872
ghost ghost;0.3900698215258064
uproar uproar;0.3900422041481204
cant say;0.38984687149382186
jump jump;0.389833753481888
going affect;0.38980893741827505
bay bay;0.3897065972088578
even trying;0.38969765066518974
maintenance maintenance;0.3896254148263373
nightmare nightmare;0.3895403287459752
felt reading;0.3894388054129003
greece greece;0.38937905553159485
killed like;0.38934334591509456
pile pile;0.38922121132412324
slaughtering slaughtering;0.38919887133001607
hey reading;0.3891138445321708
done help;0.3890995591778714
many woman;0.3890154715183945
woman know;0.3889609897641125
parent feel;0.38894456518105996
preventing preventing;0.38885331667410333
life know;0.38878446284166157
jumping jumping;0.38877537167624404
closed closed;0.38876565828717224
need put;0.388732073799936
horrible accident;0.38870219832793285
kick kick;0.388464620672725
cuba cuba;0.388442996711866
know might;0.3883644375306437
thing dont;0.38835273263503695
enough information;0.38831533439776567
disgusting feel;0.3882395325293812
trump hitler;0.3881786390016222
believe climate;0.3881636230865039
regain regain;0.38810482431016025
shelter shelter;0.38792814374368284
two cat;0.3877545721605429
ivf ivf;0.38771533101037464
slave slave;0.3876496391194272
drinking water;0.3876217761600636
polluted polluted;0.3875995495953806
water right;0.38755967887349607
really happened;0.38755851126695384
see happen;0.3875055706582156
take someone;0.3874772319016918
quite time;0.3874736520334904
plane plane;0.38746871287885254
united nation;0.3873130715255326
salt salt;0.38731113766057157
take seriously;0.3873089421933006
private message;0.3872706094417337
wing wing;0.38722223178167975
obtain obtain;0.3872105473032312
even think;0.3871170592554809
wine wine;0.3870957351787912
regarding article;0.387069767820291
rich people;0.3870687084021808
hate hear;0.3869380747415834
convert convert;0.38693601091213503
really upset;0.3868186361393505
would kill;0.3868169200213169
boil boil;0.3866049881063483
trigger trigger;0.38655995360010087
entire world;0.38649652346997426
teller teller;0.38648302747237473
offended offended;0.3862381747410585
sounded like;0.3862130850256211
scientific scientific;0.38620353435818644
world full;0.3861938314156239
vast majority;0.3861722556884666
annoying annoying;0.38613047057073685
people generally;0.3860831234759894
protocol protocol;0.38597699724692786
hear people;0.38588110559879063
tropical tropical;0.3858033467826539
weigh weigh;0.3856448020168738
end life;0.3856190007750777
qatar qatar;0.3855718805335561
pose pose;0.3855208696338728
vaccination vaccination;0.38549709863194226
story read;0.3854052925589127
american history;0.3853753129642418
current situation;0.3853684645778568
toddler toddler;0.3853335038494178
real problem;0.38532779725993366
childrens childrens;0.3847716322509111
simple easy;0.38469004492354864
article woman;0.3846306124493405
flower flower;0.38422272385276596
must pretty;0.3841729983413781
fire happened;0.3841215192937451
terrible situation;0.38402835597056684
kid dont;0.38399534485064757
probably going;0.3839882658097782
popping popping;0.38398405457101775
im fan;0.3839612006519949
nothing really;0.3839574506859985
people probably;0.3838822850175864
terence terence;0.3834794492295402
read first;0.38346447004333517
function function;0.3834332343541418
life ruined;0.38342140158355303
people well;0.38340079470687005
thailand thailand;0.3833230207913222
war terror;0.383311099824045
guy died;0.38328547123784373
bullet bullet;0.38327306987029797
kicked kicked;0.3832563328408093
youth youth;0.38320744084954345
nothing get;0.38320173495967014
essentially essentially;0.3831858718219312
original original;0.38307946557581063
follows follows;0.3829262912135032
arsenic arsenic;0.38279864020421506
news report;0.3827774712054195
trump administration;0.38273725243355095
dishonest dishonest;0.3825983135622863
pretty scary;0.3825715653586081
need stopped;0.38247121061486683
family next;0.3824601432272901
family must;0.3824545328058203
first female;0.382400896906109
sad someone;0.3823632919575105
protect people;0.382182791240742
understand someone;0.3821142152351615
temp temp;0.38211177148938413
produced produced;0.3820749462508106
muslim people;0.381942891914023
right take;0.38193201088778334
universal healthcare;0.3817478389796189
take account;0.3817199438928957
trading trading;0.3816796095300846
article today;0.38161805564990814
hear kid;0.3815804787332412
take good;0.38155872715218764
educate educate;0.38151546542740933
blue blue;0.3814788627969078
protect country;0.38144354477730835
indeed indeed;0.381434653738131
get america;0.3813138661751557
rent rent;0.3811625458084523
seems lot;0.38107361917584803
know article;0.3809634156891488
noise noise;0.3809212873248988
want keep;0.38084605865500454
sad way;0.3808234512225365
finally get;0.38081397264559
believe guy;0.38069074654136775
ugh ugh;0.3805615420731957
vi vi;0.3804664509213115
pun pun;0.3804195465110498
captive captive;0.38033938717239135
area completely;0.38027030064906087
see animal;0.38025362302933075
said something;0.38021746927841216
like article;0.3802017884270717
anti anti;0.38015954416886893
know need;0.38005086717923375
chinese chinese;0.38003447310190824
atmosphere atmosphere;0.3800236937600565
pumping water;0.37992109211411657
perturbed perturbed;0.3799144195277834
need attention;0.3798854390607347
cause much;0.37971598543995194
dont trust;0.37944661249268735
everyone know;0.3794018248412657
think terrible;0.3793085044707101
diagnosed diagnosed;0.37923714117109353
chance getting;0.37921980158024293
drug user;0.3790342898834321
reducing reducing;0.3789925278734571
system failed;0.37891755794372095
penis penis;0.37885910209588625
last time;0.37879139714833787
everything else;0.37863247077551293
pay price;0.3785302203169183
tragic accident;0.37845758196914187
treat people;0.3784041212638347
pleasant pleasant;0.37836254487679555
get idea;0.3781966735372517
letting country;0.37801391652355254
say prayer;0.3778664932155692
month old;0.3778635221878377
fifteen fifteen;0.3778275915931279
sleep night;0.37782645003982807
point seems;0.37769237037126996
ought ought;0.37755738751735524
could let;0.37744287240007957
cant see;0.3772654817472086
simply dont;0.37722374498973354
reminder reminder;0.37721984805407793
would lose;0.3772190482667083
mall mall;0.37721774899363625
targeted targeted;0.3771733937794792
believe still;0.3771538688686799
demanding demanding;0.3771444123424389
get body;0.37712143347631194
hurt animal;0.3768290584990422
hard family;0.37677749697980134
people guess;0.37675343513778825
would better;0.3766838483306148
think take;0.37649551805887865
much pain;0.3764436736768713
tremendous tremendous;0.3762510611968027
different people;0.37623576505129763
added added;0.3762010216130163
channel channel;0.37595044415388235
guy took;0.3759464030990123
people bad;0.37587419908351144
someone get;0.37571732334332064
difficult get;0.3754604093743949
one bad;0.3753795845639068
must feeling;0.3751428021178773
lose everything;0.3750908313706518
prosecuted prosecuted;0.374757087283654
doomed doomed;0.37474852757335053
life innocent;0.37473207545976667
pouring pouring;0.37472664630070385
see family;0.37471524395815986
author article;0.3746775377633484
old age;0.374641768040457
catastrophic catastrophic;0.3746065229991995
douglas douglas;0.37456780813954677
enough time;0.3745601326783633
hope child;0.3745492703566076
theyre trying;0.3743946592398251
law would;0.3743889413494692
poor soul;0.37434255773034625
abuse power;0.37408346491999855
undo undo;0.3739881031701266
popularity popularity;0.3739402596790124
haha haha;0.3738591248869856
worst part;0.3738519211281205
trump elected;0.37367535319667594
flint michigan;0.37365749831467543
forest land;0.3736230124649361
bothered bothered;0.3735825549495332
monitor monitor;0.3735242136318201
condom condom;0.3734247593262279
dont give;0.37340105509405463
hope story;0.3733930516453846
concentration concentration;0.3733904131842776
article extremely;0.3733141858756278
wedding wedding;0.3733022883174486
eradicate eradicate;0.3732161612391945
time america;0.37321510014560644
barack barack;0.37313665933671347
barack obama;0.37313665933671347
going end;0.3730947550982586
philippine philippine;0.3730795498965363
war hell;0.37306193333365323
believe think;0.37286561487148584
put jail;0.3727745452057266
molester molester;0.3727481555594131
senate senate;0.3727481071030192
time could;0.37273136168613286
acre acre;0.3726996007584698
eater eater;0.3725874628447777
meat eater;0.3725874628447777
recall recall;0.37255614258929615
poor thing;0.37254868875655833
oral oral;0.3725008245986121
know care;0.3724529763534258
weather event;0.37242131785437504
issue country;0.3723191925726259
promote promote;0.3722889561626167
moldovan moldovan;0.37202725065706405
really like;0.3720235886520756
treated way;0.3718955177693196
slammed slammed;0.37187927661250936
national park;0.3717329643148216
far reaching;0.3717265740425373
childish childish;0.37168460914692925
find hard;0.3716042420696056
im mad;0.3714602362243069
one hope;0.371445155784119
someone say;0.37142661255899295
pray family;0.37137166638342045
political issue;0.37136481185293935
pointed pointed;0.3712725381418741
give people;0.3712412860678483
people find;0.3712198971834539
like life;0.3711814641387005
think like;0.3710300482592097
wasnt even;0.3709270063596261
year dont;0.37086974243606774
commit act;0.37078720827059664
take place;0.3707846077637067
save specie;0.37040049254748786
banking banking;0.370309102518666
memorial memorial;0.3702871226429366
hong kong;0.3702327162018163
kong kong;0.3702327162018163
lone lone;0.37000655928189263
lone wolf;0.37000655928189263
large amount;0.3699307158544746
drag drag;0.36979467649422115
natural environment;0.36978648519069485
people treat;0.36976158273046134
ambush ambush;0.36958917712463235
influential influential;0.36954980323798553
political figure;0.3694992000115452
beloved beloved;0.3694667291222165
journey journey;0.369437245378171
get need;0.3692393552563741
go world;0.36920752515554023
heartbreaking read;0.36914206246322495
country wonder;0.3689317948612564
hefty hefty;0.36889452911200576
short term;0.3688259195031406
incredibly sad;0.3686714817797673
pregnancy pregnancy;0.3686666094769778
put money;0.3686588880540055
please share;0.36848763767818726
situation child;0.36843957408339917
dc dc;0.3684273111087506
apparently government;0.3683922017728421
disappeared disappeared;0.36834644612122913
citizen feel;0.36811352866272573
going look;0.3679835975493652
change mind;0.3679499631233929
country trying;0.3679496506459329
american tribe;0.3678252950589321
caffeine caffeine;0.3678156499555527
without food;0.36778408906959537
raise child;0.3676403055297541
parent raise;0.3676403055297541
racial tension;0.36762000344346385
wiseman wiseman;0.3675936274105143
pie face;0.3675766017503848
article awful;0.3675350441088022
trying live;0.36749586573128823
dropped dropped;0.36748817218371643
neckless neckless;0.3674800796282038
people become;0.367459668796258
one cause;0.36727509776277895
come better;0.3672271232647373
majority people;0.3671965637306085
burma burma;0.3671769268334479
non non;0.3669425870778047
people starving;0.36676310255189526
pure pure;0.3667394194167425
hiking hiking;0.36660763431504806
dont seem;0.36657237095400363
natural world;0.3665369916797846
hold accountable;0.3664458969081341
automatically automatically;0.3663959710855758
throughout throughout;0.36634488596475573
time im;0.3662892404819037
reference reference;0.36623675874604367
friend finished;0.3662049074037774
establish establish;0.3661535798476767
coverage coverage;0.3660762417282878
thats pretty;0.3660060940813008
twitter twitter;0.3659599760557909
people better;0.36594724326517464
even allowed;0.36590525022874965
progressive progressive;0.3656995303278839
trying best;0.36566352679795117
guessing guessing;0.36563641007050107
oklahoma oklahoma;0.36560954110207466
caribbean caribbean;0.36557055010774087
wanted write;0.36555943572831123
go way;0.3655149300082947
something stop;0.3654825911345447
humble humble;0.3654795408572028
confirmed confirmed;0.36545682029492743
someone made;0.3654320476685153
government would;0.3653319912143366
much damage;0.3652488250361623
better country;0.36518061983851824
water system;0.36510526033996304
know whole;0.36510470555583535
reputation reputation;0.36502016288670214
due lack;0.364992495250129
wonder country;0.3649869762409106
since kid;0.36493655582250206
story man;0.36490694243343674
dont particularly;0.3648161435639298
surfer surfer;0.3647736968161128
like care;0.3647539070607107
go show;0.36462766656794077
much problem;0.3646175075511864
werent able;0.3646134527919398
harmless harmless;0.36453118040911237
much possible;0.3645274936488758
found online;0.364375099918967
orphanage orphanage;0.36436716901201016
colon colon;0.36429266472127286
metal metal;0.36427519861427105
sally brampton;0.364217658721416
lead level;0.3639654722879108
